trans_year,trans_week,class_id,store_type,num_units
2012,44,727,OUTLETS,22
2012,47,709,RETAIL,9
2012,32,623,OUTLETS,1
2012,31,647,ECOM,208
2012,50,530,ECOM,653
2012,47,574,ECOM,1217
2012,52,724,ECOM,126
2012,45,704,ECOM,129
2012,31,625,OUTLETS,9
2012,38,660,OUTLETS,6
2012,49,700,ECOM,181
2012,46,596,ECOM,914
2012,45,629,RETAIL,52
2012,32,727,OUTLETS,35
2012,42,661,OUTLETS,47
2012,53,601,ECOM,111
2012,38,598,ECOM,279
2012,50,663,ECOM,40
2012,48,719,RETAIL,31
2012,32,748,ECOM,24
2012,44,697,ECOM,21
2012,10,616,RETAIL,21
2012,31,629,ECOM,72
2012,40,748,ECOM,11
2012,51,528,ECOM,1136
2012,53,739,ECOM,16
2012,46,709,RETAIL,10
2012,36,698,RETAIL,5
2012,31,581,ECOM,118
2012,33,604,ECOM,24
2012,53,617,OUTLETS,10
2012,48,697,RETAIL,15
2012,51,617,OUTLETS,2
2012,49,720,ECOM,35
2012,43,648,ECOM,176
2012,36,648,ECOM,286
2012,44,748,RETAIL,16
2012,34,733,OUTLETS,3
2012,33,709,ECOM,64
2012,48,631,RETAIL,18
2012,32,604,ECOM,25
2012,40,581,ECOM,86
2012,41,716,ECOM,111
2012,35,623,OUTLETS,2
2012,53,662,RETAIL,4
2012,45,697,ECOM,7
2012,53,709,RETAIL,3
2012,51,631,RETAIL,20
2012,31,631,ECOM,43
2012,46,709,ECOM,6
2012,36,672,OUTLETS,12
2012,33,720,ECOM,58
2012,53,727,OUTLETS,7
2012,36,595,ECOM,806
2012,40,663,ECOM,37
2012,50,700,ECOM,116
2012,37,574,OUTLETS,1
2012,46,608,RETAIL,3
2012,12,,ECOM,142382
2012,22,,ECOM,179286
2012,33,657,OUTLETS,4
2012,32,675,RETAIL,30
2012,48,652,OUTLETS,1
2012,41,664,OUTLETS,1
2012,10,,ECOM,140535
2012,35,502,OUTLETS,2
2012,47,698,RETAIL,3
2012,47,657,OUTLETS,1
2012,44,675,ECOM,2
2012,51,,ECOM,1048
2012,41,572,OUTLETS,1
2012,41,552,OUTLETS,1
2012,38,741,OUTLETS,1
2012,53,697,ECOM,4
2012,31,501,OUTLETS,1
2012,42,629,ECOM,1
2012,31,736,ECOM,1
2012,41,623,OUTLETS,1
2012,34,633,OUTLETS,1
2012,39,575,RETAIL,2366
2012,47,531,RETAIL,3024
2012,51,571,RETAIL,9368
2012,35,661,RETAIL,5534
2012,42,609,OUTLETS,2514
2012,47,601,RETAIL,9589
2012,36,601,RETAIL,7504
2012,48,732,RETAIL,3638
2012,38,604,RETAIL,3648
2012,33,650,RETAIL,4125
2012,44,628,RETAIL,5400
2012,38,609,RETAIL,6020
2012,40,610,RETAIL,5747
2012,32,652,RETAIL,2428
2012,49,535,RETAIL,6476
2012,36,593,OUTLETS,1225
2012,37,650,RETAIL,3985
2012,32,609,OUTLETS,447
2012,38,610,RETAIL,5132
2012,48,596,RETAIL,16381
2012,31,705,RETAIL,2097
2012,47,705,RETAIL,1093
2012,45,650,RETAIL,3453
2012,40,705,OUTLETS,125
2012,32,623,ECOM,523
2012,45,571,RETAIL,3735
2012,46,661,RETAIL,5339
2012,37,720,OUTLETS,337
2012,52,706,RETAIL,9868
2012,33,616,RETAIL,2275
2012,41,610,RETAIL,5676
2012,37,697,RETAIL,1189
2012,43,610,RETAIL,4536
2012,45,609,RETAIL,13664
2012,51,595,RETAIL,8294
2012,43,593,RETAIL,1081
2012,38,601,OUTLETS,773
2012,45,595,OUTLETS,1312
2012,36,706,ECOM,1588
2012,48,610,RETAIL,4641
2012,52,650,RETAIL,7187
2012,52,611,RETAIL,2109
2012,39,730,RETAIL,4427
2012,35,593,OUTLETS,1319
2012,45,727,RETAIL,2172
2012,35,714,OUTLETS,634
2012,39,623,RETAIL,832
2012,46,732,RETAIL,3829
2012,32,719,OUTLETS,473
2012,49,647,ECOM,2221
2012,36,614,RETAIL,2624
2012,41,714,RETAIL,882
2012,50,623,ECOM,2895
2012,44,705,RETAIL,776
2012,34,611,RETAIL,2402
2012,38,505,RETAIL,3195
2012,47,609,OUTLETS,5980
2012,32,538,RETAIL,2480
2012,32,614,RETAIL,2437
2012,32,631,OUTLETS,332
2012,44,732,RETAIL,2909
2012,52,601,OUTLETS,876
2012,47,614,RETAIL,2813
2012,49,732,RETAIL,4055
2012,41,609,OUTLETS,2322
2012,37,647,ECOM,619
2012,37,505,OUTLETS,153
2012,50,596,OUTLETS,2195
2012,31,528,RETAIL,4152
2012,38,535,RETAIL,4402
2012,34,538,RETAIL,2476
2012,37,675,RETAIL,1262
2012,37,725,RETAIL,923
2012,46,629,OUTLETS,804
2012,32,609,RETAIL,1722
2012,33,652,RETAIL,1897
2012,32,741,RETAIL,1788
2012,48,616,RETAIL,1129
2012,37,697,OUTLETS,172
2012,49,650,ECOM,1427
2012,51,593,OUTLETS,1420
2012,47,505,OUTLETS,654
2012,39,716,RETAIL,388
2012,51,528,RETAIL,7722
2012,40,601,OUTLETS,710
2012,46,675,RETAIL,7223
2012,52,601,ECOM,220
2012,41,732,RETAIL,1627
2012,46,611,RETAIL,2288
2012,37,571,RETAIL,2151
2012,43,595,OUTLETS,1166
2012,47,704,RETAIL,809
2012,31,730,RETAIL,2393
2012,42,609,ECOM,5830
2012,39,612,RETAIL,513
2012,44,528,ECOM,465
2012,45,575,RETAIL,3201
2012,45,614,RETAIL,2071
2012,41,720,OUTLETS,146
2012,46,614,RETAIL,2007
2012,39,604,ECOM,594
2012,31,531,RETAIL,1118
2012,36,528,OUTLETS,489
2012,46,733,OUTLETS,168
2012,41,538,RETAIL,833
2012,43,538,RETAIL,273
2012,49,575,ECOM,454
2012,36,611,ECOM,984
2012,52,609,ECOM,439
2012,41,741,RETAIL,1215
2012,43,571,RETAIL,1395
2012,52,629,OUTLETS,768
2012,31,631,OUTLETS,448
2012,40,652,RETAIL,1229
2012,45,714,OUTLETS,1013
2012,44,609,OUTLETS,2381
2012,45,741,ECOM,572
2012,37,733,OUTLETS,57
2012,41,614,RETAIL,2008
2012,8,,RETAIL,983875
2012,32,614,ECOM,366
2012,51,595,OUTLETS,1380
2012,50,661,OUTLETS,61
2012,53,732,RETAIL,1075
2012,45,623,ECOM,1767
2012,17,,OUTLETS,142286
2012,44,650,ECOM,534
2012,49,593,RETAIL,387
2012,36,609,ECOM,6746
2012,50,732,ECOM,1628
2012,41,581,RETAIL,120
2012,42,716,ECOM,434
2012,47,623,ECOM,1691
2012,53,714,RETAIL,243
2012,40,650,ECOM,507
2012,43,661,ECOM,912
2012,37,581,RETAIL,307
2012,34,704,OUTLETS,139
2012,48,616,ECOM,1124
2012,35,,RETAIL,174
2012,26,616,RETAIL,27
2012,39,677,ECOM,1793
2012,51,535,ECOM,551
2012,40,628,ECOM,762
2012,40,732,OUTLETS,133
2012,33,652,ECOM,797
2012,51,647,ECOM,1464
2012,37,732,RETAIL,27
2012,50,733,RETAIL,580
2012,44,538,RETAIL,124
2012,37,706,ECOM,964
2012,33,648,RETAIL,625
2012,53,623,RETAIL,393
2012,37,631,OUTLETS,350
2012,50,629,OUTLETS,755
2012,50,528,ECOM,1692
2012,53,741,ECOM,274
2012,32,647,ECOM,224
2012,38,748,RETAIL,163
2012,53,727,ECOM,78
2012,40,609,ECOM,5357
2012,42,596,ECOM,655
2012,33,,RETAIL,291
2012,31,,RETAIL,401
2012,24,,OUTLETS,173990
2012,47,730,ECOM,646
2012,52,628,ECOM,746
2012,42,571,ECOM,397
2012,40,612,ECOM,141
2012,35,631,RETAIL,165
2012,35,748,RETAIL,254
2012,47,596,ECOM,792
2012,37,581,ECOM,63
2012,33,614,ECOM,384
2012,48,528,OUTLETS,309
2012,40,612,RETAIL,346
2012,48,697,OUTLETS,106
2012,47,736,ECOM,127
2012,52,727,ECOM,196
2012,53,614,OUTLETS,103
2012,11,,OUTLETS,166851
2012,50,740,RETAIL,417
2012,43,518,RETAIL,23318
2012,50,518,OUTLETS,2676
2012,51,518,ECOM,3235
2012,32,520,RETAIL,8936
2012,50,520,RETAIL,9192
2012,44,520,RETAIL,4987
2012,40,520,RETAIL,6844
2012,36,520,RETAIL,9243
2012,46,520,ECOM,537
2012,38,521,RETAIL,3446
2012,41,521,OUTLETS,1614
2012,40,521,RETAIL,2729
2012,38,521,ECOM,365
2012,32,521,ECOM,250
2012,40,526,RETAIL,10126
2012,50,526,RETAIL,10531
2012,44,526,RETAIL,10467
2012,51,529,OUTLETS,4944
2012,53,529,RETAIL,2027
2012,45,529,RETAIL,7971
2012,38,529,OUTLETS,2354
2012,39,529,ECOM,1212
2012,45,529,OUTLETS,2901
2012,39,529,OUTLETS,2269
2012,33,529,OUTLETS,1528
2012,31,530,OUTLETS,2256
2012,31,530,RETAIL,4199
2012,33,530,RETAIL,3838
2012,39,530,RETAIL,1063
2012,48,530,OUTLETS,91
2012,34,530,RETAIL,2684
2012,32,530,OUTLETS,1970
2012,44,530,RETAIL,95
2012,49,532,RETAIL,496
2012,35,532,RETAIL,609
2012,38,532,RETAIL,838
2012,31,533,RETAIL,15011
2012,39,533,OUTLETS,1738
2012,43,533,RETAIL,718
2012,50,533,RETAIL,280
2012,38,534,RETAIL,2770
2012,37,534,OUTLETS,504
2012,47,537,OUTLETS,14055
2012,49,537,RETAIL,44720
2012,40,537,RETAIL,31649
2012,33,537,OUTLETS,7403
2012,36,537,RETAIL,34432
2012,52,537,OUTLETS,10811
2012,43,537,ECOM,4432
2012,52,537,ECOM,1976
2012,42,539,RETAIL,913
2012,49,539,RETAIL,2206
2012,32,539,RETAIL,2344
2012,44,539,ECOM,66
2012,36,540,RETAIL,13216
2012,40,540,RETAIL,9415
2012,52,540,RETAIL,4177
2012,51,540,OUTLETS,2170
2012,43,540,OUTLETS,1190
2012,47,540,RETAIL,8401
2012,41,540,OUTLETS,1381
2012,31,552,RETAIL,553
2012,48,552,RETAIL,237
2012,53,552,ECOM,738
2012,45,552,RETAIL,215
2012,38,570,RETAIL,8911
2012,45,570,RETAIL,9155
2012,35,570,OUTLETS,1630
2012,41,574,RETAIL,1939
2012,39,574,ECOM,327
2012,52,580,RETAIL,5168
2012,40,580,OUTLETS,1838
2012,39,580,RETAIL,1867
2012,51,580,OUTLETS,5202
2012,47,580,ECOM,1154
2012,40,591,RETAIL,10782
2012,35,591,RETAIL,13688
2012,44,591,RETAIL,15922
2012,42,591,RETAIL,7694
2012,43,591,RETAIL,8582
2012,36,591,RETAIL,11995
2012,45,591,OUTLETS,1384
2012,37,591,OUTLETS,1221
2012,34,591,ECOM,132
2012,33,591,OUTLETS,1387
2012,44,591,OUTLETS,1202
2012,44,592,RETAIL,5810
2012,37,592,OUTLETS,492
2012,53,592,RETAIL,1656
2012,31,592,ECOM,283
2012,38,592,ECOM,998
2012,39,598,OUTLETS,669
2012,45,598,ECOM,404
2012,50,598,OUTLETS,1440
2012,38,599,OUTLETS,2122
2012,36,599,RETAIL,18405
2012,42,599,OUTLETS,2764
2012,52,599,OUTLETS,4209
2012,33,599,OUTLETS,2980
2012,51,599,OUTLETS,5700
2012,43,599,OUTLETS,2805
2012,35,599,OUTLETS,2246
2012,40,599,ECOM,1652
2012,47,599,ECOM,1705
2012,36,600,RETAIL,7411
2012,45,600,RETAIL,9732
2012,46,600,RETAIL,10213
2012,47,600,RETAIL,14454
2012,35,600,RETAIL,7412
2012,38,606,OUTLETS,1128
2012,39,606,OUTLETS,1222
2012,33,606,OUTLETS,34
2012,42,607,OUTLETS,996
2012,44,607,OUTLETS,1438
2012,48,607,OUTLETS,1813
2012,36,607,RETAIL,5252
2012,37,615,RETAIL,22878
2012,49,615,RETAIL,28959
2012,53,615,RETAIL,17347
2012,31,615,RETAIL,28053
2012,43,615,RETAIL,21019
2012,40,615,OUTLETS,1769
2012,43,615,ECOM,4802
2012,36,615,ECOM,11504
2012,46,615,ECOM,5480
2012,44,617,ECOM,799
2012,41,617,ECOM,924
2012,46,617,ECOM,1042
2012,31,617,OUTLETS,6
2012,33,618,RETAIL,22674
2012,40,618,RETAIL,32536
2012,52,618,ECOM,16431
2012,34,618,OUTLETS,5018
2012,33,618,OUTLETS,5462
2012,31,618,ECOM,4920
2012,52,620,RETAIL,23533
2012,31,620,RETAIL,12776
2012,51,620,RETAIL,14559
2012,46,620,RETAIL,11314
2012,35,620,OUTLETS,1513
2012,33,620,RETAIL,10611
2012,37,620,RETAIL,8089
2012,38,620,RETAIL,8667
2012,50,620,OUTLETS,1095
2012,47,621,OUTLETS,1078
2012,51,621,RETAIL,5075
2012,35,621,RETAIL,8821
2012,45,621,RETAIL,4828
2012,40,621,OUTLETS,585
2012,39,621,OUTLETS,509
2012,48,621,ECOM,1532
2012,41,621,OUTLETS,549
2012,31,622,RETAIL,10640
2012,31,622,OUTLETS,804
2012,33,622,ECOM,1738
2012,42,622,ECOM,1974
2012,32,622,OUTLETS,1068
2012,44,624,RETAIL,1365
2012,36,624,RETAIL,1580
2012,53,624,ECOM,3120
2012,53,626,RETAIL,42262
2012,43,626,OUTLETS,8623
2012,40,626,RETAIL,57066
2012,38,626,OUTLETS,8722
2012,35,626,OUTLETS,10313
2012,45,626,OUTLETS,7580
2012,33,626,ECOM,5514
2012,46,626,ECOM,5814
2012,45,626,ECOM,4154
2012,36,627,RETAIL,20204
2012,32,627,OUTLETS,2629
2012,34,627,OUTLETS,2488
2012,35,627,ECOM,1233
2012,53,633,RETAIL,2876
2012,38,633,RETAIL,14117
2012,47,633,RETAIL,7574
2012,39,633,ECOM,835
2012,42,633,ECOM,390
2012,35,633,ECOM,365
2012,47,633,ECOM,442
2012,35,649,OUTLETS,3255
2012,40,649,RETAIL,3815
2012,42,649,RETAIL,3362
2012,39,649,OUTLETS,1938
2012,33,649,OUTLETS,3477
2012,45,649,OUTLETS,2263
2012,49,651,RETAIL,7167
2012,31,651,RETAIL,4286
2012,31,651,OUTLETS,966
2012,52,651,RETAIL,6042
2012,42,651,RETAIL,3046
2012,44,651,OUTLETS,512
2012,31,657,RETAIL,4699
2012,44,657,ECOM,1633
2012,43,657,ECOM,1756
2012,48,657,ECOM,3467
2012,41,660,OUTLETS,9
2012,38,660,ECOM,1514
2012,35,662,OUTLETS,675
2012,31,662,RETAIL,2191
2012,33,662,RETAIL,1240
2012,48,662,RETAIL,23
2012,38,662,OUTLETS,248
2012,46,683,OUTLETS,194
2012,50,683,OUTLETS,127
2012,38,696,RETAIL,29367
2012,46,696,RETAIL,21482
2012,39,696,ECOM,3965
2012,44,696,OUTLETS,1419
2012,36,696,OUTLETS,2123
2012,37,696,OUTLETS,1615
2012,50,696,ECOM,9196
2012,48,696,OUTLETS,1524
2012,41,699,RETAIL,30492
2012,32,699,RETAIL,12919
2012,52,699,OUTLETS,11437
2012,49,699,OUTLETS,10018
2012,38,699,ECOM,2891
2012,42,699,ECOM,5357
2012,52,699,ECOM,2293
2012,50,700,RETAIL,879
2012,44,702,RETAIL,13896
2012,48,702,RETAIL,12681
2012,40,702,OUTLETS,3599
2012,43,702,OUTLETS,3448
2012,37,702,ECOM,2157
2012,51,702,ECOM,2947
2012,40,702,ECOM,3030
2012,47,702,ECOM,4334
2012,43,710,RETAIL,8747
2012,31,710,RETAIL,12809
2012,37,710,OUTLETS,2404
2012,40,710,OUTLETS,2285
2012,51,710,RETAIL,13123
2012,43,710,OUTLETS,2146
2012,34,710,RETAIL,9582
2012,36,710,OUTLETS,3287
2012,51,712,RETAIL,9736
2012,44,712,RETAIL,8488
2012,37,712,ECOM,1222
2012,32,712,OUTLETS,221
2012,50,712,ECOM,4844
2012,32,712,ECOM,1845
2012,46,712,OUTLETS,415
2012,41,712,OUTLETS,396
2012,41,717,RETAIL,12022
2012,35,717,RETAIL,11575
2012,52,717,OUTLETS,4334
2012,33,717,RETAIL,14438
2012,32,717,RETAIL,14346
2012,41,717,OUTLETS,1564
2012,49,717,ECOM,3624
2012,41,722,RETAIL,6350
2012,38,722,ECOM,1543
2012,33,723,RETAIL,3019
2012,35,723,RETAIL,2397
2012,34,723,ECOM,603
2012,45,723,OUTLETS,378
2012,40,723,RETAIL,944
2012,43,723,ECOM,326
2012,48,724,OUTLETS,1287
2012,39,724,RETAIL,1842
2012,51,724,OUTLETS,1859
2012,35,724,ECOM,631
2012,51,724,RETAIL,1232
2012,50,724,OUTLETS,1646
2012,49,724,ECOM,348
2012,38,731,RETAIL,5538
2012,47,731,RETAIL,4026
2012,39,731,OUTLETS,1170
2012,48,731,RETAIL,2731
2012,31,731,RETAIL,3637
2012,42,731,ECOM,668
2012,52,731,RETAIL,2301
2012,53,501,RETAIL,8065
2012,40,501,RETAIL,22764
2012,51,501,ECOM,2305
2012,50,502,RETAIL,13155
2012,49,502,RETAIL,18160
2012,37,502,RETAIL,2399
2012,51,503,ECOM,1959
2012,45,503,OUTLETS,475
2012,32,503,OUTLETS,413
2012,52,503,ECOM,689
2012,43,503,OUTLETS,171
2012,50,504,RETAIL,16868
2012,45,504,OUTLETS,20018
2012,48,504,RETAIL,15344
2012,36,504,OUTLETS,10895
2012,53,504,ECOM,235
2012,32,506,RETAIL,4517
2012,47,506,RETAIL,5969
2012,34,506,ECOM,273
2012,33,507,RETAIL,66013
2012,31,507,RETAIL,49416
2012,48,507,RETAIL,7383
2012,51,507,OUTLETS,7343
2012,52,507,RETAIL,7431
2012,42,507,OUTLETS,2543
2012,53,507,ECOM,257
2012,40,507,ECOM,2421
2012,44,507,ECOM,1152
2012,31,507,ECOM,3460
2012,42,508,RETAIL,27692
2012,49,508,OUTLETS,6016
2012,38,508,OUTLETS,6204
2012,32,508,OUTLETS,12102
2012,36,508,OUTLETS,8212
2012,51,508,ECOM,4489
2012,53,509,OUTLETS,4323
2012,43,509,OUTLETS,8679
2012,48,509,OUTLETS,9513
2012,50,509,ECOM,6947
2012,42,509,ECOM,5354
2012,46,636,ECOM,122
2012,49,716,RETAIL,128
2012,42,730,ECOM,639
2012,53,650,ECOM,180
2012,33,697,ECOM,539
2012,49,740,ECOM,646
2012,31,661,OUTLETS,278
2012,53,705,OUTLETS,64
2012,44,505,ECOM,167
2012,49,739,RETAIL,42
2012,48,601,ECOM,851
2012,46,714,ECOM,207
2012,33,648,ECOM,86
2012,39,647,ECOM,738
2012,49,736,RETAIL,249
2012,33,571,OUTLETS,1
2012,42,631,RETAIL,36
2012,38,697,ECOM,26
2012,40,661,OUTLETS,75
2012,32,709,RETAIL,56
2012,43,719,OUTLETS,21
2012,53,612,OUTLETS,38
2012,39,628,ECOM,781
2012,51,739,RETAIL,44
2012,4,616,RETAIL,13
2012,46,704,OUTLETS,229
2012,33,709,RETAIL,56
2012,41,720,ECOM,20
2012,46,604,ECOM,1018
2012,31,714,ECOM,791
2012,42,719,ECOM,136
2012,43,652,ECOM,524
2012,43,520,ECOM,570
2012,38,526,ECOM,1904
2012,34,526,ECOM,1625
2012,41,533,ECOM,114
2012,52,533,ECOM,167
2012,46,540,ECOM,674
2012,47,552,ECOM,943
2012,45,552,ECOM,889
2012,43,591,ECOM,145
2012,32,592,ECOM,324
2012,40,600,ECOM,430
2012,31,627,ECOM,1395
2012,49,627,ECOM,2571
2012,45,651,ECOM,1190
2012,36,651,ECOM,727
2012,33,696,ECOM,4339
2012,35,699,ECOM,2100
2012,53,702,ECOM,551
2012,49,712,ECOM,2769
2012,33,724,ECOM,836
2012,43,724,ECOM,113
2012,35,731,ECOM,716
2012,36,506,ECOM,675
2012,43,507,ECOM,1580
2012,52,507,ECOM,517
2012,48,720,RETAIL,17
2012,33,601,ECOM,469
2012,52,611,ECOM,437
2012,39,716,ECOM,146
2012,53,616,ECOM,819
2012,42,505,ECOM,371
2012,36,732,OUTLETS,15
2012,40,704,ECOM,181
2012,50,612,ECOM,98
2012,40,716,ECOM,152
2012,53,528,ECOM,252
2012,49,709,RETAIL,9
2012,49,672,OUTLETS,21
2012,33,732,RETAIL,8
2012,37,704,ECOM,109
2012,47,595,ECOM,446
2012,48,636,ECOM,303
2012,42,530,ECOM,456
2012,48,532,ECOM,145
2012,37,539,ECOM,135
2012,47,598,ECOM,510
2012,44,600,ECOM,219
2012,37,606,ECOM,618
2012,39,625,ECOM,1783
2012,51,651,ECOM,740
2012,33,662,ECOM,182
2012,49,662,ECOM,34
2012,50,717,ECOM,5120
2012,31,501,ECOM,617
2012,53,732,ECOM,235
2012,42,593,ECOM,72
2012,48,581,RETAIL,87
2012,47,748,RETAIL,1
2012,50,704,ECOM,150
2012,46,661,OUTLETS,60
2012,43,719,ECOM,101
2012,48,536,ECOM,160
2012,36,697,ECOM,38
2012,14,616,RETAIL,30
2012,43,614,ECOM,259
2012,53,521,ECOM,113
2012,32,532,ECOM,110
2012,31,599,ECOM,393
2012,47,651,ECOM,1705
2012,52,662,OUTLETS,48
2012,49,662,OUTLETS,32
2012,53,683,OUTLETS,30
2012,53,700,ECOM,32
2012,46,700,ECOM,265
2012,51,604,ECOM,684
2012,32,528,ECOM,569
2012,39,616,ECOM,641
2012,37,612,ECOM,188
2012,43,580,ECOM,315
2012,39,724,ECOM,344
2012,32,731,ECOM,348
2012,34,536,ECOM,2
2012,46,629,RETAIL,12
2012,49,652,ECOM,587
2012,36,716,ECOM,236
2012,32,505,ECOM,15
2012,36,649,ECOM,628
2012,47,662,RETAIL,19
2012,43,616,ECOM,577
2012,46,719,OUTLETS,18
2012,36,571,ECOM,297
2012,32,650,ECOM,251
2012,39,552,OUTLETS,2
2012,49,591,ECOM,543
2012,53,649,ECOM,131
2012,31,636,ECOM,15
2012,38,727,ECOM,32
2012,49,614,OUTLETS,41
2012,39,595,ECOM,376
2012,50,617,OUTLETS,10
2012,50,657,OUTLETS,2
2012,37,660,OUTLETS,12
2012,46,719,RETAIL,39
2012,53,612,ECOM,56
2012,32,591,ECOM,170
2012,45,538,ECOM,2
2012,31,604,ECOM,27
2012,35,647,ECOM,270
2012,34,704,ECOM,367
2012,48,704,ECOM,173
2012,39,681,RETAIL,24
2012,43,716,ECOM,220
2012,45,631,RETAIL,29
2012,36,660,OUTLETS,10
2012,33,728,OUTLETS,1
2012,52,698,RETAIL,3
2012,49,536,ECOM,154
2012,42,677,OUTLETS,3
2012,31,535,OUTLETS,1
2012,31,532,ECOM,90
2012,34,598,ECOM,264
2012,38,617,OUTLETS,2
2012,35,742,RETAIL,5
2012,49,675,ECOM,128
2012,53,606,ECOM,325
2012,32,617,OUTLETS,1
2012,32,672,OUTLETS,16
2012,23,616,RETAIL,9
2012,41,595,ECOM,93
2012,47,720,RETAIL,9
2012,32,704,ECOM,190
2012,34,732,RETAIL,2
2012,46,664,OUTLETS,152
2012,49,697,ECOM,66
2012,39,720,ECOM,25
2012,53,616,OUTLETS,8
2012,45,612,ECOM,49
2012,40,709,ECOM,42
2012,38,709,ECOM,18
2012,31,624,OUTLETS,2
2012,51,631,ECOM,43
2012,40,629,ECOM,4
2012,35,698,RETAIL,1
2012,35,604,OUTLETS,1
2012,33,506,ECOM,184
2012,48,612,ECOM,141
2012,33,636,ECOM,10
2012,42,727,OUTLETS,6
2012,33,502,OUTLETS,2
2012,52,572,RETAIL,1
2012,32,608,RETAIL,1
2012,46,748,ECOM,7
2012,53,697,RETAIL,1
2012,33,698,RETAIL,2
2012,51,709,ECOM,1
2012,31,728,RETAIL,5
2012,49,574,OUTLETS,1
2012,39,681,ECOM,1
2012,17,,ECOM,118835
2012,40,742,RETAIL,10
2012,48,625,OUTLETS,3
2012,30,615,RETAIL,1
2012,34,706,OUTLETS,1
2012,47,740,OUTLETS,1
2012,23,,ECOM,123971
2012,43,728,OUTLETS,1
2012,48,611,RETAIL,2157
2012,32,612,RETAIL,2072
2012,42,571,RETAIL,813
2012,47,535,RETAIL,3333
2012,40,661,RETAIL,3737
2012,51,706,RETAIL,13119
2012,41,629,OUTLETS,808
2012,33,610,RETAIL,7061
2012,40,628,RETAIL,6267
2012,48,661,RETAIL,5438
2012,51,610,RETAIL,7006
2012,45,609,OUTLETS,2816
2012,48,730,RETAIL,2274
2012,40,609,RETAIL,9743
2012,48,706,RETAIL,10826
2012,31,628,RETAIL,7169
2012,52,732,OUTLETS,1340
2012,41,528,RETAIL,3908
2012,41,571,RETAIL,1131
2012,46,740,RETAIL,258
2012,34,595,OUTLETS,943
2012,48,705,OUTLETS,106
2012,41,628,RETAIL,5479
2012,51,604,RETAIL,10453
2012,45,675,RETAIL,18313
2012,52,601,RETAIL,8087
2012,32,610,RETAIL,3787
2012,35,595,RETAIL,6457
2012,50,601,RETAIL,7269
2012,44,661,RETAIL,6233
2012,53,571,RETAIL,1054
2012,34,697,RETAIL,1782
2012,46,636,RETAIL,2465
2012,46,628,RETAIL,4814
2012,52,610,RETAIL,5378
2012,33,741,RETAIL,2065
2012,46,650,RETAIL,4411
2012,52,623,RETAIL,1299
2012,31,663,RETAIL,1437
2012,36,650,RETAIL,3882
2012,32,704,RETAIL,2155
2012,49,740,RETAIL,570
2012,49,604,RETAIL,8524
2012,49,733,RETAIL,747
2012,49,505,RETAIL,4908
2012,46,595,RETAIL,4859
2012,35,612,OUTLETS,1694
2012,32,528,RETAIL,3846
2012,34,647,RETAIL,2587
2012,34,593,RETAIL,2237
2012,49,730,RETAIL,2915
2012,40,623,RETAIL,942
2012,42,733,RETAIL,987
2012,53,741,RETAIL,392
2012,33,595,ECOM,311
2012,35,647,RETAIL,3284
2012,46,741,RETAIL,1169
2012,39,535,RETAIL,4567
2012,50,610,RETAIL,5254
2012,34,604,RETAIL,2229
2012,40,741,RETAIL,1289
2012,51,575,RETAIL,4122
2012,32,697,RETAIL,2649
2012,40,535,RETAIL,3152
2012,52,528,RETAIL,6076
2012,53,675,RETAIL,2658
2012,37,741,RETAIL,2952
2012,45,609,ECOM,5513
2012,34,614,RETAIL,2169
2012,42,575,RETAIL,1403
2012,41,611,RETAIL,2288
2012,34,535,RETAIL,2259
2012,52,706,OUTLETS,302
2012,32,505,RETAIL,3168
2012,44,663,RETAIL,62
2012,46,601,OUTLETS,870
2012,45,648,RETAIL,1172
2012,45,623,RETAIL,963
2012,48,505,RETAIL,3187
2012,36,611,RETAIL,1754
2012,47,636,RETAIL,1917
2012,32,647,RETAIL,2943
2012,42,595,OUTLETS,1231
2012,52,593,RETAIL,294
2012,52,714,OUTLETS,2097
2012,34,709,RETAIL,45
2012,34,601,OUTLETS,1006
2012,35,593,RETAIL,2355
2012,46,714,RETAIL,429
2012,47,571,RETAIL,5658
2012,33,623,ECOM,554
2012,42,732,OUTLETS,419
2012,50,505,OUTLETS,486
2012,51,675,RETAIL,3276
2012,50,631,OUTLETS,377
2012,38,706,ECOM,1609
2012,34,571,RETAIL,1053
2012,31,610,RETAIL,3881
2012,35,652,RETAIL,1525
2012,16,,RETAIL,778857
2012,43,601,OUTLETS,775
2012,46,571,RETAIL,3811
2012,52,595,OUTLETS,795
2012,38,593,OUTLETS,1167
2012,48,593,RETAIL,300
2012,38,623,ECOM,610
2012,45,631,OUTLETS,344
2012,43,612,OUTLETS,411
2012,51,704,OUTLETS,309
2012,45,505,OUTLETS,522
2012,38,536,RETAIL,85
2012,40,612,OUTLETS,623
2012,35,636,RETAIL,641
2012,52,631,RETAIL,30
2012,39,604,RETAIL,3902
2012,33,528,OUTLETS,507
2012,47,629,OUTLETS,1576
2012,52,610,ECOM,501
2012,31,623,ECOM,375
2012,50,650,ECOM,2584
2012,50,730,RETAIL,1888
2012,52,706,ECOM,1004
2012,35,601,OUTLETS,750
2012,38,725,RETAIL,879
2012,52,535,ECOM,353
2012,43,725,RETAIL,395
2012,31,604,RETAIL,1592
2012,33,741,ECOM,1539
2012,41,716,RETAIL,302
2012,46,720,OUTLETS,59
2012,33,704,OUTLETS,169
2012,50,736,ECOM,206
2012,34,596,RETAIL,362
